,Date,User,Tweet,Hashtags,Location
7487,2022-10-13 15:24:12+00:00,SpiritOfACrow,"ok seriously
who's got the death bubba autoflower seeds and how can I get them...pwd poverty sucks ass
I must grow death bubba 
#gyo #cannabis","['gyo', 'cannabis']",🌎 
7488,2022-10-13 15:24:04+00:00,Cerespost,Wedding guest tells how she passed out after eating cupcakes secretly laced with cannabis https://t.co/fO3j2yMYOR,,United States
7489,2022-10-13 15:24:01+00:00,EndSmokingWeed,There is evidence that #cannabis use during adolescence may have deleterious effects on neural development and later cognitive functioning.,['cannabis'],
7490,2022-10-13 15:23:50+00:00,FHCBDEvents,"#Cannabis Education - What Is Delta-8 Syrup &amp; How Does It Boost Mental Health: Contrary to popular belief, mental health is linked to more than just the mind. Learn More Below:

https://t.co/qLhRDr5MEb

#cannabiscommunity #cannabiscures #cannabiscultivation #cannabisindustry","['Cannabis', 'cannabiscommunity', 'cannabiscures', 'cannabiscultivation', 'cannabisindustry']",4 Locations in East Tennessee
7491,2022-10-13 15:23:15+00:00,GardenCityCanna,"Turned out, 
the call was coming from INSIDE YOUR CITY!

#StCatharines #Welland #FortErie #NiagaraFalls #Thorold #PortColborne #BrockU #NiagaraCollege https://t.co/BfUYR8KY2a","['StCatharines', 'Welland', 'FortErie', 'NiagaraFalls', 'Thorold', 'PortColborne', 'BrockU', 'NiagaraCollege']",St. Cath / Welland / Fort Erie
7492,2022-10-13 15:23:07+00:00,cannabis_nic,The Social Affairs Commission adopts the extension of the experimentation of medical cannabis https://t.co/gT44YF84YM,,
7493,2022-10-13 15:22:56+00:00,poppingbeanz,"I just want to live in a world where cannabis is seen as just another plant, and old ladies have cute autoflowers at the mailbox in spring… 

#dreaming #Mmemberville #stonedthought #stoned #weed #CannabisCommunity","['dreaming', 'Mmemberville', 'stonedthought', 'stoned', 'weed', 'CannabisCommunity']",USA
7494,2022-10-13 15:22:44+00:00,SBumpky,"Guy who has a medical cannabis prescription:

""I have a medical cannabis prescription""",,
7495,2022-10-13 15:22:39+00:00,Paotie,"#COPolitics Current political discussion around #marijuana in Colorado unfortunately focuses wrongly on implicit assumption cannabis consumers and producers/growers are all bad people and need to be heavily controlled. Meanwhile, those regulations are creating difficulties for","['COPolitics', 'marijuana']","Colorado Springs, CO"
7496,2022-10-13 15:22:32+00:00,CannabisBizNews,Start Your Own Cannabis Business: Your Step-By-Step Guide to the Marijuana Industry (MP3 CD) | Farle... https://t.co/qUZlrak3ML #cannabis,['cannabis'],United States
7497,2022-10-13 15:22:31+00:00,CannabisBizNews,"Biden is pardoning thousands of marijuana users, but he still resists legalization - Chicago Sun-Times https://t.co/YQF9NQ6kwm #cannabis",['cannabis'],United States
7498,2022-10-13 15:22:30+00:00,golph03r,Two months cannabis clean and I feel great 😎,,United States
7499,2022-10-13 15:22:29+00:00,CannabisBizNews,"Retail cannabis sales begin in Vermont, new dispensary opens in Middlebury - The Middlebury Campus https://t.co/ogdfybHYa2 #cannabis",['cannabis'],United States
7500,2022-10-13 15:22:18+00:00,PDXBIZJournal,"Plus, going inside $27 billion in legal cannabis sales.  https://t.co/uPhTLocdcX",,"Portland, OR"
7501,2022-10-13 15:22:02+00:00,EastNewYorkCLT,"We’re organizing to reclaim city-owned land and buildings in the ENY IBZ to create green jobs for local residents in industries like food, cannabis, energy and construction. 
@universecitynyc @ENYCoalition @CEANYC @NYCCLI @CHLDC @CMSandyNurse @TheRealLatriceW @CMDarleneMealy https://t.co/1IFkGNwC2D",,"East New York, Brooklyn"
7502,2022-10-13 15:21:40+00:00,xylemhort,"The idea that cannabis should always veg at eighteen hours of light and flower at twelve is wrong.

Cannabis plants do not require total darkness to flower and trivial light leaks will not cause plants to ""herm""
#cannabisindustry #CannabisCommunity 
https://t.co/HSSYc3PfVh","['cannabisindustry', 'CannabisCommunity']","British Columbia, Canada"
7503,2022-10-13 15:21:36+00:00,Vikki_420_babe,"RT womengrow ""RT @jazminhupp: Pretty cool to see an acre of legal cannabis grown in New York State. When I launched the NYC @womengrow chapter in 2014, I wondered how long it would be. Now we get to support 150 formerly-convicted folks first to open … https://t.co/qOQMHsmdWM""",,"Los Angeles, CA"
7504,2022-10-13 15:21:35+00:00,Vikki_420_babe,"RT womengrow ""RT @Vikki_420_babe: RT womengrow ""RT @CannaBacana: Currently at the @womengrow event in Rochester, women applicants for the retail license were extremely low. @nys_cannabis, of the conditional cultivation license how many are minorities… https://t.co/G3fea92AmX""""",,"Los Angeles, CA"
7505,2022-10-13 15:21:34+00:00,Vikki_420_babe,"RT womengrow ""RT @FLOWERCITY420: Empowered women empower women!

Thank you to @womengrow and @TheCannadiva for visiting Rochester and highlighting women’s health and wellness with cannabis 🙏 Amazing conversation and a true educational experience … https://t.co/gb388ZLOwf""",,"Los Angeles, CA"
7506,2022-10-13 15:21:25+00:00,CannabisIheart,Have you tried Goldmine gummies and all their yummy flavors? Get yours delivered here: https://t.co/pXvTfJSGuu https://t.co/AzXCT3n7Cz,,"Oxnard, CA"
7507,2022-10-13 15:20:55+00:00,CBDSmokeShop,"#edibles #cbdoil 
#cannabiscommunity If you’re looking to get buzzed off of delta 9 THC edibles, follow that feeling. With Delta-9 THC Gummies Fruity Mix - 600MG, you’ll feel a high like no other and enjoy incomparable flavors. https://t.co/7VQEC8hnwc #cbd #cannabis #hemp https://t.co/SUqnqjONL0","['edibles', 'cbdoil', 'cannabiscommunity', 'cbd', 'cannabis', 'hemp']",
7508,2022-10-13 15:20:55+00:00,Expy_me,"Cannabis historians of the past have presented promising evidence for potential treatments for a wide range of currently perplexing medical syndromes.
https://t.co/DgBw1grrs4

#healthylifestyle #cannabis #health #healthtips #healing","['healthylifestyle', 'cannabis', 'health', 'healthtips', 'healing']",
7509,2022-10-13 15:20:54+00:00,CBDSmokeShop,"#edibles #cbdoil 
#cannabiscommunity Enjoy the sweet and sour punch of Lemon tinged with Pink Lemonade #CBD Gummies. It’s a delicious Pink Lemonade gummy infused with Delta-8 THC. Enjoy the flavor of Pink Lemonade while experiencing the https://t.co/WVEn0y59gQ #cannabis https://t.co/dkVrrjIkSU","['edibles', 'cbdoil', 'cannabiscommunity', 'CBD', 'cannabis']",
7510,2022-10-13 15:20:49+00:00,RealDankBudz,"We have answered some of the most frequently asked questions about using and caring for your cannabis vape carts.

https://t.co/Wckvsvhd2T

#vaping",['vaping'],
7511,2022-10-13 15:20:36+00:00,hmarusak,"New publication in @JNeurosciRes from the @wsuthinklab! @waynestate  medical student Mohammed Faraj led a paper using the #abcd data set to examine the impact of prenatal cannabis exposure on neurodevelopmental outcomes during childhood. 
Read here: https://t.co/f8OSZcmUUi https://t.co/y1xbU8xquF",['abcd'],"Royal Oak, MI"
7512,2022-10-13 15:20:14+00:00,VerticalCanna,"This is your sign to step away from the screen and get out into nature with your best bud.

Vertical provides consistent premium quality cannabis, time after time.

#VerticalCannabis #AutumnColours #PremiumQuality #ElevateYourExperience #bud https://t.co/vaW0dVD6td","['VerticalCannabis', 'AutumnColours', 'PremiumQuality', 'ElevateYourExperience', 'bud']","104-566 Riverview Dr, Chatham "
7513,2022-10-13 15:20:08+00:00,healnownotlater,"If and when cannabis is removed from scheduled drug list, we will be hiring.",,DMV
7514,2022-10-13 15:20:00+00:00,DabConnection,"#StonerThoughts #StonerFam #420day #WeedLovers #CannabisCommunity #weed #420Friendly #smokeweed #420Life
The Cannabis Testing Industry could stand for some accountability.
https://t.co/vHZ9bVyS3w","['StonerThoughts', 'StonerFam', '420day', 'WeedLovers', 'CannabisCommunity', 'weed', '420Friendly', 'smokeweed', '420Life']",📍 CA | CO | IA | NV
7515,2022-10-13 15:19:51+00:00,MJHeadlineNews,#MJNews New post: #WSLCB Board Action: Final rules adopted – ##social equity in cannabis Program and Related Amendments https://t.co/IwD80qoihL,"['MJNews', 'WSLCB', 'social']","Seattle, WA"
7516,2022-10-13 15:19:44+00:00,ShepardHeff,Everybody has their own cannabis strain or brand now. The game has changed so much in 5 years,,Philadelphia
7517,2022-10-13 15:19:38+00:00,NDichol,The lower deck  criminals should have their cases withdrawn or those serving sentences pardoned on the recommendations of the Power of Mercy Advisory Commission.(Lower deck criminals-found in possession of cannabis(bhang) or other psychotropic substances in little quantities.,,Little Italia 
7518,2022-10-13 15:19:21+00:00,PlutusCannabis,"Stock Coming Soon!

- Portable Cassette Players
- Auxillary/Car Bluetooth Adapters 
- wireless head/earphones
- Astro Slide 5G Transformer PDA phone",,"New York, USA"
7519,2022-10-13 15:19:17+00:00,lifewithlue_,YES! I love this for youuuu https://t.co/WXrvAV0nYf,,Sunshine State
7520,2022-10-13 15:19:10+00:00,celebstial,"Cannabis Stock News – Curaleaf (CSE: CURA) Relocates Deerfield, IL Dispensary and Opens Doors to Adult-Use Customers https://t.co/VQwX5NinMm",,
7521,2022-10-13 15:18:31+00:00,Christo51607547,Biden’s Cannabis Policy Actions Welcome but Lacking    https://t.co/JTWqLAZ383,,"GREATER LOS ANGELES, CA"
7522,2022-10-13 15:18:15+00:00,CP___3_,Watch both teams score 30 😂 https://t.co/reZCW82lQc,,Rolling up
7523,2022-10-13 15:17:54+00:00,Airgeadais,"Oregon Detectives Demolish 113 Illicit Cannabis Greenhouses, Issue $1.2M in Fines",,"Evanston, WY"
7524,2022-10-13 15:17:26+00:00,CannabisBizNews,Spacesaver makes shelving that's found a market in cannabis industry https://t.co/H92PoqlbJ1 #cannabis,['cannabis'],United States
7525,2022-10-13 15:17:17+00:00,EpsteinGlobal,"Epstein has designed 20+ dispensaries &amp; produced 1 million+ SF in cultivation facility design &amp; construction for our #cannabis clients. Attending #MJBizCon in November? We will be there to answer all of your cannabis questions. Read more: https://t.co/KEQsoL6LmR
@MJBizDaily","['cannabis', 'MJBizCon']",Worldwide
7526,2022-10-13 15:17:09+00:00,MrCostaJoao,Devon gran in hospital after eating cannabis cupcakes at wedding - https://t.co/06XEtjd355 https://t.co/6Gr43bb4AT,,Lissabon
7527,2022-10-13 15:16:37+00:00,irccollective,"Recently we have been asked how @irccollective will advocate for Independent Retailers. Our intention is to create a holistic platform in alignment with our mandate to create a sustainable &amp; balanced retail landscape. Support Independent Retailers 🇨🇦
#beseeen #beheard #besupport https://t.co/TrTZTuKWGe","['beseeen', 'beheard', 'besupport']",Canada
7528,2022-10-13 15:16:12+00:00,amsterdamseeds2,https://t.co/I6JXau852b #cannabis classifieds,['cannabis'],uk
7529,2022-10-13 15:16:01+00:00,mendoexperience,"Good morning from California cannabis country!

What are you smoking today?

Your intrepid tour guides with Marty Clein of @MartyjuanaFarms https://t.co/DDkfSEI07g",,"San Francisco, CA"
7530,2022-10-13 15:15:55+00:00,CannaLlc,"NYC's new Cannabis Czar views on #SAFE are OUTRAGEOUS. Full paper linked. 
""Use revenue collected by 280E to create a fund providing capital for businesses owned by people harmed by the War on Drugs. As a condition of safe harbor.""
https://t.co/Ju27WxqTQe https://t.co/5AClNyDG8z",['SAFE'],"Jupiter, FL"
7531,2022-10-13 15:15:24+00:00,Christo51607547,"Deschedule Cannabis, Don’t Reschedule It https://t.co/RsInY6We8Z",,"GREATER LOS ANGELES, CA"
7532,2022-10-13 15:14:44+00:00,BritishPNews,"""Cannabis has got a built-in anecdote... if you smoke it and get paranoid, you stop smoking it.""

Shaun Ryder doesn't think the drug should be upgraded to Class A, insisting it has no long-term effects.
 https://t.co/5uU07d2JLz",,
7533,2022-10-13 15:14:22+00:00,GemmaCert,"In this reel we analyze 3 different cannabis varieties, of course without destroying the sample. 
Sit back and enjoy :)

#gemmacert #nirs #potency #stopguessing #becertain #cannasociety
@Sophie_MJ https://t.co/0fJJZggVcR","['gemmacert', 'nirs', 'potency', 'stopguessing', 'becertain', 'cannasociety']",
7534,2022-10-13 15:14:17+00:00,Pot_Stonks,Can't believe i wasted 4 years of my life investing in cannabis scam stocks #MyTwitterAnniversary https://t.co/MRXEwmYDn2,['MyTwitterAnniversary'],
7535,2022-10-13 15:14:08+00:00,KennethLukasie1,"BrittneyGriner,detainedAtMoscow's SheremetyevoAirport&amp;LaterCharged W/IllegalPossessionOf”Cannabis” Arrives2HearingAtKhimkiCourtOut-sideMoscowOnAug4,2022.- LawyersForUSBasketballStar BrittneyGriner,IsStandingTrialIn RussiaOnDrugCharges,Said7/26, 2022TheyHoped4 ""Lenient"" sentence.",,
7536,2022-10-13 15:14:08+00:00,CityofHBPIO,"The City of Huntington Beach will host an interactive Cannabis Conversation Open House on Saturday, Oct. 15 from 10am-2pm at the Central Library (Rooms C/D). Come learn &amp; have conversations about potential regulations on cannabis. For more, please visit https://t.co/168m9ziAeY https://t.co/V7WsxDUpjU",,"Huntington Beach, California"
7537,2022-10-13 15:14:04+00:00,sb82uk,"https://t.co/B9wawyRhOv Wedding guest tells how she passed out after eating cupcakes secretly laced with cannabis 
https://t.co/9QO72Hf8pM",,"England, United Kingdom"
7538,2022-10-13 15:13:22+00:00,ProfilesInLegal,".@VJGroupInc, the leading global #Xray #technology provider, has launched a #cannabis division, VJ Scientific. The new division will engineer and #manufacture high-performance and #costeffective X-ray solutions for the #cannabisindustry. https://t.co/cUGOhiWNdR","['Xray', 'technology', 'cannabis', 'manufacture', 'costeffective', 'cannabisindustry']",Worldwide
7539,2022-10-13 15:12:34+00:00,tmc_RN,"I hadn't heard about these resources from @CSSDP before but then I got an ad on Harm Reduction 101 from the Ontario Cannabis Store (!) which clued me in...they are really excellent and I highly recommend them ppl working with youth especially. 

https://t.co/03bswnctx2",,Ottawa
7540,2022-10-13 15:12:32+00:00,CannabisBizNews,TerrAscend Announces Closing of US$45.5 Million Non-Brokered Debt Financing https://t.co/6gLDigK4vp #cannabis,['cannabis'],United States
7541,2022-10-13 15:12:30+00:00,CannabisBizNews,"Despite Market Turmoil, Now Is A 'Great Time' To Be Investing In European Cannabis - BusinessCann https://t.co/hlUwWPyVJK #cannabis",['cannabis'],United States
7542,2022-10-13 15:12:28+00:00,CannabisBizNews,East New York native Dasheeda Dawson named city cannabis czarina https://t.co/Dll5oq46pB #cannabis,['cannabis'],United States
7543,2022-10-13 15:12:12+00:00,420industry,Which states protect employees from cannabis tests?  https://t.co/bGGaGSiZBi,,Everywhere
7544,2022-10-13 15:12:05+00:00,MMJHealthcare,35-year-old virgin says men GHOST HER when she tells them she hasn't had sex https://t.co/5K6CP2Owr9 #stockmarket #daytrade #trade #cannabisstock #pennystock #potstocks￼ https://t.co/FPCuA89mKQ,"['stockmarket', 'daytrade', 'trade', 'cannabisstock', 'pennystock', 'potstocks']",Nationwide
7545,2022-10-13 15:12:03+00:00,ganja_seeds,"Or check out https://t.co/yxRmp3XaSR || Pioneering Thai medical cannabis, hemp company nurtures global ambitions - The Nation https://t.co/rENqSHgngv #cannabisnews #cannabiscommunity #cannabis #haze #kush","['cannabisnews', 'cannabiscommunity', 'cannabis', 'haze', 'kush']",uk
7546,2022-10-13 15:12:01+00:00,KushMartEvt,Which states protect employees from cannabis tests?  https://t.co/JRV4RVlgFO,,"Everett, WA"
7547,2022-10-13 15:11:41+00:00,AzimuthCannabis,Stoner Photos Thank you for following me!!,,"San Diego, CA"
7548,2022-10-13 15:11:13+00:00,DandyEdibles,Morning dabs with cannabis fam... https://t.co/pBhLLzGPyq,,"Yucaipa, CA"
7549,2022-10-13 15:11:01+00:00,Jugbo,"Woohoo! 

Rapper smokes out concert crowd with cannabis cloud cannon instead of fog machine https://t.co/sONkMEmUkT @BoingBoing https://t.co/HWhDn5aA0y",,"Oregon, USA"
7550,2022-10-13 15:11:00+00:00,APAPubJournals,AJP Editorial from @s_l_lake and @zivacooper: Understanding Cannabis Use Disorder Diagnoses in the U.S. Veterans Health Administration in the Era of Legalization. Learn more: https://t.co/AJWg7ot6om https://t.co/YInWcr3Vt0,,"Washington, DC"
7551,2022-10-13 15:10:57+00:00,greencrossny,Looking to join the cannabis market https://t.co/qvERIhjXRe,,"New York, USA"
7552,2022-10-13 15:10:33+00:00,GreenhouseAve,Poll: Majority supports Biden's cannabis pardon  https://t.co/rmidaRcrbe,,"SW Lynnwood, Wa "
7553,2022-10-13 15:10:17+00:00,Christo51607547,Biden’s cannabis pardons don’t apply to veterans https://t.co/z9tQNEG2Yh via @withemes,,"GREATER LOS ANGELES, CA"
7554,2022-10-13 15:10:11+00:00,TylerC137,"Just keeps growing! Slowly but surely!
#Seedsman #iriearmy #sweetseeds #ILoveGrowingMarijuana #em_seeds #gardenofgreen #dankbrobeans #420community #420friendly #memories #CannabisCommunity #Cannabisleaf #pressedleaves #MarijuanaReform #homegrown #growyourown #Cannabis https://t.co/y0IDWIRV1d","['Seedsman', 'iriearmy', 'sweetseeds', 'ILoveGrowingMarijuana', 'em_seeds', 'gardenofgreen', 'dankbrobeans', '420community', '420friendly', 'memories', 'CannabisCommunity', 'Cannabisleaf', 'pressedleaves', 'MarijuanaReform', 'homegrown', 'growyourown', 'Cannabis']","Oklahoma, USA"
