Date,User,Tweet,Hashtags,Location,Mentioned User,Key Word,Reply Count,like Count,Retwet Count,Followers Count
2022-08-04 15:55:44+00:00,CubanosNTerpZ,Introducing One Of The Newest Strains On @berner415 @cookiesglobal #Cookies. Cannabis Flower Lineup “ HONEY BUDDER “🍯🧈 ‼️‼️ She’s at 30.123% THC Grown By @madcowgenetics  &amp; Distributed By @the_lemonnade @LemonnadeLakeE Crosses Purple Push Pop x Jealousy.@JBeezySJG.🍪🍯🧈‼️‼️ https://t.co/aF6zdnvWBD,['Cookies'],"Downey, CA","[User(username='berner415', id=22312032, displayname='Berner', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='cookiesglobal', id=1146487872834248704, displayname='Cookies 🍪', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='madcowgenetics', id=3239330509, displayname='Mad Cow Genetics', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='the_lemonnade', id=1484646760790126592, displayname='The Lemonnade', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='LemonnadeLakeE', id=1466945432924221442, displayname='Lemonnade Lake Elsinore', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='JBeezySJG', id=1335752343363571713, displayname='SeedJunky', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,37,6,483
2022-08-04 15:36:06+00:00,pisannd5,The fact that Brittney Griner got sentenced to 9 years in a Russian prison for a cartridge of THC during an offseason in which she plays overseas to make more money cause the WNBA doesnt pay their athletes enough should be a huge red flag for the W #PayYourAthletes,['PayYourAthletes'],"Cheshire, CT",,THC,4,5,2,661
2022-08-03 23:36:03+00:00,houseofcocopdx,Wearing sunglasses inside the airport because I have to hide my shady eyes. My nerves had me downing an unknown amount of THC Bubble Water and a 40mg edible. I probably shouldn’t even be on the internet.,,"Portland, Oregon",,THC,0,8,0,995
2022-08-03 16:54:52+00:00,491CBDLC,Just a few more days until the 100 mg THC nerd ropes are in. ☺️,,3819 Ryan Street,,THC,1,3,1,58
2022-08-03 13:49:13+00:00,DeRushaJ,The State Fair told me no THC products or bevs on the fairgrounds for 2022. https://t.co/HLdUHAuYpu,,"Minneapolis, MN",,THC,22,27,5,71078
2022-08-03 02:10:35+00:00,Hound_Dog1956,Four weeks with no THC and I have gotten significantly worse at my job,,,,THC,0,2,0,395
2022-08-02 17:01:19+00:00,SupePLSAS,I want to thank Mayor Briggs and the Prior Lake Council for supporting a moratorium on THC product sales. I spoke last night during their public forum on behalf of the safety for our students to thoroughly think through regulations. https://t.co/aUhXCJwX1g,,,,THC,1,8,0,372
2022-08-01 14:27:55+00:00,chris_honeybee,Minnesota got this right. Most other states will crush the “weed alternative” market and allow only licensed THC companies to sell such products. https://t.co/90qQvH7M95,,"Denver, CO",,THC,3,2,1,4846
2022-07-31 04:03:37+00:00,anarchoBTC,Alcohol is a shitcoin. 25mg CBD and 50mg THC over ice in a wine glass 😘👌🥂 cheers betch 🧡 https://t.co/LLZZgClaEg,,deep in the forest,,THC,2,4,0,316
2022-07-31 03:36:49+00:00,ashlyndmarie,"My stomach waking up hungover, downing redbull, popping 800mg Advil then overdosing on THC &amp; caffeine pretending everything is okay https://t.co/kw9mih1ULi",,"M-Peezy, Mi",,THC,1,11,0,529
2022-07-31 02:14:00+00:00,2Ghanas2Finest,Everybody I’ve met today has asked me about the THC wings 💀 lmaoooo,,DTX,,THC,1,26,0,1695
2022-07-30 20:18:42+00:00,PeggyBouchard6,I was kind of on a tolerance break because the weed I was smoking lacked THC? So it's really nice to have something that works on contact🍒😘🤤,,Newport RI ,,THC,0,9,1,4119
2022-07-30 14:39:40+00:00,RobbinsGroupLLC,"Cannabinoids for Post-traumatic Stress Disorder (PTSD)

The study found that #cannabinoids like #CBD &amp; THC ""improved overall #PTSD symptoms, including #sleep quality and quantity and treatment-resistant nightmares."" https://t.co/zKw6J6E3kj","['cannabinoids', 'CBD', 'PTSD', 'sleep']","Las Vegas, NV",,THC,0,38,16,12855
2022-07-30 03:25:22+00:00,DamienDarling,"Funny story for you. I ate an edible tonight thinking it was thc, turns out it's lsd",,"Staten Island, NY",,THC,11,32,0,1265
2022-07-29 17:54:44+00:00,msmastafoxx,"Mark your calendar 📆 — Don't miss @MsMastaFoXX &amp; @MsWhizdom next Live ""Does Religion Limit Your Mind? #THCTribe #NeoCodeSociety"" On Stereo App @app_stereo on Jul 29, 3:33PM (PST) #THC #TribeOfHigherConsciousness #Friday #Religion https://t.co/wBH9s3beZq","['THCTribe', 'NeoCodeSociety', 'THC', 'TribeOfHigherConsciousness', 'Friday', 'Religion']",MyCreatorLife,"[User(username='msmastafoxx', id=1471098570, displayname='MsMastaFoXX LLC♌👽🖖🌋🕉🔑7-FigBizOwner💰👑🌊💜☯️', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='mswhizdom', id=2305685372, displayname='Ms Whizdom 👽♒👽', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='app_stereo', id=1217236670312931329, displayname='Stereo', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,3,1,1411
2022-07-29 00:27:51+00:00,ElLockeLawGroup,Now do everyone else being held on THC and marijuana charges https://t.co/yxPACOCNMd,,"San Antonio, TX",,THC,0,6,0,2359
2022-07-28 19:10:16+00:00,cookies_oakland,Green Monké THC/CBD-infused drinks are here at Cookies Oakland 💚 https://t.co/FpGTtGqGP9,,"Oakland, California",,THC,1,25,4,2447
2022-07-28 16:39:39+00:00,DjMichaelToast,Look at these 2 kids in 2012. So full of dubstep hope. @djjoegreen #dj #throwbackthursday #bassmusic #dubstep #drumstep #drumandbass #dnb #trap @hewburney @spyonvegas #lasvegas #music #love @champs.thc https://t.co/gl9RTTxeM2,"['dj', 'throwbackthursday', 'bassmusic', 'dubstep', 'drumstep', 'drumandbass', 'dnb', 'trap', 'lasvegas', 'music', 'love']","Las Vegas, NV","[User(username='DjJoeGreen', id=23292613, displayname='Verdé', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='HewBurney', id=23141268, displayname='Hew Burney', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='SPYONvegas', id=21220334, displayname='SPYONvegas', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='champs', id=3182901, displayname='sh', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,0,7,1,5212
2022-07-28 07:42:24+00:00,THATSportsBar,"As of today we have two new spots to pick up some of our amazing Delta 8 THC edibles - UCN Gaming in Plainfield, and Friendly City Games in Lebanon.  

Vapes, peach gummies, sour bites, brownies, fruity crisp rice treats. Hot D8... it'll be the best date you ever had!",,"Lebanon, IN",,THC,1,2,1,5
2022-07-27 20:28:07+00:00,WooleyAdam,Yo this weed I got is gettn me to high lolha 40% Thc don’t make no sense!,,"Newport Beach, CA",,THC,1,2,0,283
2022-07-27 17:54:46+00:00,canna__momma,"Afgan 🌙 by @SunshineCannab2 is the #1 strain for PAIN💚 I'm recovering from Achilles tendon rupture surgery, 1 of the most painful injuries to recover from, no opiods for me just THC Thank you Sunshine Cannabis💛 
#LegalizeIt https://t.co/Qjel1oA3Uc",['LegalizeIt'],"Florida, USA","[User(username='SunshineCannab2', id=1093545926042533889, displayname='Sunshine Cannabis', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,4,23,5,7095
2022-07-27 13:24:17+00:00,aidourtroops,"◦27jul2022 @cnbcfastmoney #finaltrade ""Buy shares of $THC "" #thc #tenet #health #trade #shares #trading #options #acciones #valores #bolsa #mercado &amp; spotlight web3 nft project @therealkingship #nft #project #web3 #community #eth #metaverse #crypto #token español en instagram https://t.co/1YFL6DcGGH","['finaltrade', 'thc', 'tenet', 'health', 'trade', 'shares', 'trading', 'options', 'acciones', 'valores', 'bolsa', 'mercado', 'nft', 'project', 'web3', 'community', 'eth', 'metaverse', 'crypto', 'token']","Orlando, FL","[User(username='CNBCFastMoney', id=16732770, displayname=""CNBC's Fast Money"", description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None), User(username='therealkingship', id=1454617394547081227, displayname='KINGSHIP', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,3,2,558
2022-07-27 11:35:43+00:00,MarijuanaFollow,"Cheetah piss  🐆💨
$1200/LB
With a THC of 20% , Cheetah Piss crosses  Gelato 42 and London Poundcake 97. With homage to famous old school strain CatPiss, there isn’t much in common when it comes to the highs. Cheetah Piss is funky just like Cat Piss
#cheetahpiss #catpiss #weed https://t.co/tWkr4L22cR","['cheetahpiss', 'catpiss', 'weed']","New Jersey, USA",,THC,2,9,1,1671
2022-07-26 19:44:27+00:00,491CBDLC,Are you guys ready for 100 mg THC nerd ropes? 👀🍬,,3819 Ryan Street,,THC,0,2,0,58
2022-07-26 17:04:40+00:00,FAASafetyBrief,"Hop on over to the seaplane base at #OSH22 for some safety forums at 1330 each day and earn some #WINGSCredit. 

👉Tuesday: Airline to GA Flying
👉Wednesday:  Medical Implications of CBD/THC
👉Thursday: TFRs &amp; Firebombing
👉Friday: Preventive Maintenance
👉Saturday: NORAD https://t.co/3GBlhcZJLo","['OSH22', 'WINGSCredit']","Washington, D.C.",,THC,0,7,2,78512
2022-07-26 14:49:16+00:00,HodgepodgeHoops,THC queso would go crazy https://t.co/JyGaSMN3Na,,"Savannah, GA",,THC,1,3,0,2104
2022-07-26 13:57:03+00:00,Skeletussin,Getting bombed out as fuck on THC seltzer water before my wife drives us to Busch Gardens again lol,,Tampa Bay,,THC,1,2,0,1254
2022-07-26 13:45:24+00:00,FAASafetyBrief,At #OSH22; join us at noon today for a forum about the aviation medical implications of CBD and THC. Go to the FAA Aviation Safety Center next to the control tower. https://t.co/5NLA4T2tFF,['OSH22'],"Washington, D.C.",,THC,3,8,3,78512
2022-07-26 10:27:06+00:00,mmj_ny,"Curaleaf is using this funny math to inflate their THC %s knowing most won’t question or request a COA. So what did the Purple Urkel actually test at? 4%, 5%? Is this to pad the @nys_cannabis pockets with unnecessary THC tax? Or is it for AU-goods only they’ll be truthful? WTF https://t.co/ZDLykWKzHK",,"Saratoga Springs, NY","[User(username='nys_cannabis', id=1377637992869793794, displayname='NYS Office of Cannabis Management', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,6,25,9,679
2022-07-25 21:50:29+00:00,urbangaygriot,Baby this THC dark chocolate is hitting,,In The Groove,,THC,0,10,0,16317
2022-07-25 10:42:20+00:00,itsflipjackson,"If there’s one thing I’ve learned on this journey, can’t please everyone #MarathonShit #THC","['MarathonShit', 'THC']","Boston, MA",,THC,0,2,0,1430
2022-07-25 10:40:10+00:00,itsflipjackson,"Hard work, dedication + patience = Success 🏁💲🔋🏆🌐💯

Where there’s a will, there’s a way #SomeHowSomeWay #THC https://t.co/AJ4sPVGEOt","['SomeHowSomeWay', 'THC']","Boston, MA",,THC,0,3,0,1430
2022-07-24 23:58:40+00:00,ClaireMKopsky,"To kids, these look like candy.

But they’re actually #THC gummies.

ER doctors at Children’s Hospital at Vandy say they’re treating more &amp; more kids who ate their parents gummies on accident—sending some under 5 y/o to the ICU.

The doctor’s plea with parents on @NC5 at 6 AM. https://t.co/5Nt16FgZXq",['THC'],"Nashville, Tennessee","[User(username='NC5', id=14838173, displayname='NewsChannel 5', description=None, rawDescription=None, descriptionUrls=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, linkUrl=None, linkTcourl=None, profileImageUrl=None, profileBannerUrl=None, label=None)]",THC,1,6,1,1839
